Model_ID,Batch_Size,Seq_Length,Offset,D_Model,N_Head,FF_Dim,Num_Layers,Kernel_Size,Model_File,Log_File,Test_Accuracy
94988e16-2a4a-46c1-90e2-2afbe800401c,6,14,1,16,4,16,3,1,model_94988e16-2a4a-46c1-90e2-2afbe800401c.pt,training_log_94988e16-2a4a-46c1-90e2-2afbe800401c.txt,0.81
6938bb93-f1cd-43d4-be75-09594a3181f5,6,14,1,16,4,16,3,3,model_6938bb93-f1cd-43d4-be75-09594a3181f5.pt,training_log_6938bb93-f1cd-43d4-be75-09594a3181f5.txt,0.86
141471e8-9237-43ae-b647-1227b0798bae,6,14,1,16,4,32,2,1,model_141471e8-9237-43ae-b647-1227b0798bae.pt,training_log_141471e8-9237-43ae-b647-1227b0798bae.txt,0.88
26634afa-a7fe-49ab-845b-7032fe3db671,6,14,1,16,4,32,2,3,model_26634afa-a7fe-49ab-845b-7032fe3db671.pt,training_log_26634afa-a7fe-49ab-845b-7032fe3db671.txt,0.87
805771a5-b7d6-4a36-9edb-0ece03f83854,6,14,1,16,4,32,3,1,model_805771a5-b7d6-4a36-9edb-0ece03f83854.pt,training_log_805771a5-b7d6-4a36-9edb-0ece03f83854.txt,0.81
82bc86c3-af9b-4d44-8b3b-0faaf2cce9c8,6,14,1,16,4,32,3,3,model_82bc86c3-af9b-4d44-8b3b-0faaf2cce9c8.pt,training_log_82bc86c3-af9b-4d44-8b3b-0faaf2cce9c8.txt,0.9
bd028d5e-2e58-4c7e-a6e8-fa32840194e9,6,14,1,32,2,32,2,1,model_bd028d5e-2e58-4c7e-a6e8-fa32840194e9.pt,training_log_bd028d5e-2e58-4c7e-a6e8-fa32840194e9.txt,0.83
0e782035-8f5c-413a-b40f-54d6e218aba3,6,14,1,32,2,32,2,3,model_0e782035-8f5c-413a-b40f-54d6e218aba3.pt,training_log_0e782035-8f5c-413a-b40f-54d6e218aba3.txt,0.89
5bd828e5-c542-4a07-ada3-6a1efa9c58ae,6,14,1,32,2,32,3,1,model_5bd828e5-c542-4a07-ada3-6a1efa9c58ae.pt,training_log_5bd828e5-c542-4a07-ada3-6a1efa9c58ae.txt,0.85
e75d56f4-2468-484f-9112-3ec398918ad6,6,14,1,32,2,32,3,3,model_e75d56f4-2468-484f-9112-3ec398918ad6.pt,training_log_e75d56f4-2468-484f-9112-3ec398918ad6.txt,0.88
83cea2ed-6255-461f-bede-952b776de09f,6,14,1,32,4,32,2,1,model_83cea2ed-6255-461f-bede-952b776de09f.pt,training_log_83cea2ed-6255-461f-bede-952b776de09f.txt,0.85
b3191456-f7be-4407-8a72-802ad5392ab7,6,14,1,32,4,32,2,3,model_b3191456-f7be-4407-8a72-802ad5392ab7.pt,training_log_b3191456-f7be-4407-8a72-802ad5392ab7.txt,0.89
93cc4327-056c-4512-8047-b0d706be6bee,6,14,1,32,4,32,3,1,model_93cc4327-056c-4512-8047-b0d706be6bee.pt,training_log_93cc4327-056c-4512-8047-b0d706be6bee.txt,0.84
5c2d45ba-1a47-41e1-9960-9053b0c09a82,6,14,1,32,4,32,3,3,model_5c2d45ba-1a47-41e1-9960-9053b0c09a82.pt,training_log_5c2d45ba-1a47-41e1-9960-9053b0c09a82.txt,0.82
db6492e6-16f9-49d4-84b1-720d32db5622,6,14,2,16,2,16,2,1,model_db6492e6-16f9-49d4-84b1-720d32db5622.pt,training_log_db6492e6-16f9-49d4-84b1-720d32db5622.txt,0.88
fa4f1beb-a162-4242-a63e-375fdbe566db,6,14,2,16,2,16,2,3,model_fa4f1beb-a162-4242-a63e-375fdbe566db.pt,training_log_fa4f1beb-a162-4242-a63e-375fdbe566db.txt,0.78
fcbbc6e6-c8f3-46a2-a693-fd278cb50ca9,6,14,2,16,2,16,3,1,model_fcbbc6e6-c8f3-46a2-a693-fd278cb50ca9.pt,training_log_fcbbc6e6-c8f3-46a2-a693-fd278cb50ca9.txt,0.8
6ba3c1bb-563f-4359-845e-3f65308f52fa,6,14,2,16,2,16,3,3,model_6ba3c1bb-563f-4359-845e-3f65308f52fa.pt,training_log_6ba3c1bb-563f-4359-845e-3f65308f52fa.txt,0.87
a20f31a8-75f5-485d-8f1a-a523ea469def,6,14,2,16,2,32,2,1,model_a20f31a8-75f5-485d-8f1a-a523ea469def.pt,training_log_a20f31a8-75f5-485d-8f1a-a523ea469def.txt,0.85
e380b357-de92-41be-b9b2-9c41018314ab,6,14,2,16,2,32,2,3,model_e380b357-de92-41be-b9b2-9c41018314ab.pt,training_log_e380b357-de92-41be-b9b2-9c41018314ab.txt,0.87
e7f86407-9013-4011-856a-e7d1f9116d05,6,14,2,16,2,32,3,1,model_e7f86407-9013-4011-856a-e7d1f9116d05.pt,training_log_e7f86407-9013-4011-856a-e7d1f9116d05.txt,0.83
91f7a9ca-e381-44c3-93cf-612c8ef49de2,6,14,2,16,2,32,3,3,model_91f7a9ca-e381-44c3-93cf-612c8ef49de2.pt,training_log_91f7a9ca-e381-44c3-93cf-612c8ef49de2.txt,0.84
c77b8c25-976d-4da3-8037-40ddb0ba6932,6,14,2,16,4,16,2,1,model_c77b8c25-976d-4da3-8037-40ddb0ba6932.pt,training_log_c77b8c25-976d-4da3-8037-40ddb0ba6932.txt,0.88
edb046d4-3470-4d34-b12c-3d0196497458,6,14,2,16,4,16,2,3,model_edb046d4-3470-4d34-b12c-3d0196497458.pt,training_log_edb046d4-3470-4d34-b12c-3d0196497458.txt,0.8
34b2b100-cdca-4fc1-a1b4-4823776abf8d,6,14,2,16,4,16,3,1,model_34b2b100-cdca-4fc1-a1b4-4823776abf8d.pt,training_log_34b2b100-cdca-4fc1-a1b4-4823776abf8d.txt,0.74
ca2aa3a8-740c-42af-9eb0-2780cbd76f53,6,14,2,16,4,16,3,3,model_ca2aa3a8-740c-42af-9eb0-2780cbd76f53.pt,training_log_ca2aa3a8-740c-42af-9eb0-2780cbd76f53.txt,0.83
5800ddff-4c65-48b8-9382-86d0b5d8e299,6,14,2,16,4,32,2,1,model_5800ddff-4c65-48b8-9382-86d0b5d8e299.pt,training_log_5800ddff-4c65-48b8-9382-86d0b5d8e299.txt,0.81
4cc5d7a5-1a8d-47c4-bbcc-2a9c91af458d,6,14,2,16,4,32,2,3,model_4cc5d7a5-1a8d-47c4-bbcc-2a9c91af458d.pt,training_log_4cc5d7a5-1a8d-47c4-bbcc-2a9c91af458d.txt,0.85
d931d019-037d-455e-b410-27b21598605a,6,14,2,16,4,32,3,1,model_d931d019-037d-455e-b410-27b21598605a.pt,training_log_d931d019-037d-455e-b410-27b21598605a.txt,0.84
799c9c71-0e5d-44e4-9347-33a7d78aaa40,6,14,2,16,4,32,3,3,model_799c9c71-0e5d-44e4-9347-33a7d78aaa40.pt,training_log_799c9c71-0e5d-44e4-9347-33a7d78aaa40.txt,0.82
52980efb-53b8-4a15-8244-88215e231ecd,6,14,2,32,2,32,2,1,model_52980efb-53b8-4a15-8244-88215e231ecd.pt,training_log_52980efb-53b8-4a15-8244-88215e231ecd.txt,0.8
e0882ae3-f4b1-47e1-a7cf-5f3f90c142eb,6,14,2,32,2,32,2,3,model_e0882ae3-f4b1-47e1-a7cf-5f3f90c142eb.pt,training_log_e0882ae3-f4b1-47e1-a7cf-5f3f90c142eb.txt,0.86
e02cb279-fa54-412f-adb5-e347d05598d8,6,14,2,32,2,32,3,1,model_e02cb279-fa54-412f-adb5-e347d05598d8.pt,training_log_e02cb279-fa54-412f-adb5-e347d05598d8.txt,0.84
2efb47bf-7ba4-4091-a1d1-ecb18720040a,6,14,2,32,2,32,3,3,model_2efb47bf-7ba4-4091-a1d1-ecb18720040a.pt,training_log_2efb47bf-7ba4-4091-a1d1-ecb18720040a.txt,0.84
ba27b58d-4c01-4f3c-8173-6bac8560d60d,6,14,2,32,4,32,2,1,model_ba27b58d-4c01-4f3c-8173-6bac8560d60d.pt,training_log_ba27b58d-4c01-4f3c-8173-6bac8560d60d.txt,0.81
a550fad2-c743-4c7b-a51b-b634bc0cae94,6,14,2,32,4,32,2,3,model_a550fad2-c743-4c7b-a51b-b634bc0cae94.pt,training_log_a550fad2-c743-4c7b-a51b-b634bc0cae94.txt,0.84
6d3a0ebd-8ffa-44b9-9b33-13aeda32f795,6,14,2,32,4,32,3,1,model_6d3a0ebd-8ffa-44b9-9b33-13aeda32f795.pt,training_log_6d3a0ebd-8ffa-44b9-9b33-13aeda32f795.txt,0.81
3d8d2eac-7d49-4e93-91fb-87468806adf7,6,14,2,32,4,32,3,3,model_3d8d2eac-7d49-4e93-91fb-87468806adf7.pt,training_log_3d8d2eac-7d49-4e93-91fb-87468806adf7.txt,0.88
b5e90357-1348-4079-acdf-c2d6265f637c,8,14,1,16,2,16,2,1,model_b5e90357-1348-4079-acdf-c2d6265f637c.pt,training_log_b5e90357-1348-4079-acdf-c2d6265f637c.txt,0.86
6bcdfaa4-b7f1-4d5c-9389-184cf1b5df6a,8,14,1,16,2,16,2,3,model_6bcdfaa4-b7f1-4d5c-9389-184cf1b5df6a.pt,training_log_6bcdfaa4-b7f1-4d5c-9389-184cf1b5df6a.txt,0.87
8fd0c5e9-cfd3-40d1-ab94-7cfc1f6c2cf9,8,14,1,16,2,16,3,1,model_8fd0c5e9-cfd3-40d1-ab94-7cfc1f6c2cf9.pt,training_log_8fd0c5e9-cfd3-40d1-ab94-7cfc1f6c2cf9.txt,0.86
070fdb38-e38e-4f11-8b86-44def3aa82ab,8,14,1,16,2,16,3,3,model_070fdb38-e38e-4f11-8b86-44def3aa82ab.pt,training_log_070fdb38-e38e-4f11-8b86-44def3aa82ab.txt,0.83
5fc1873c-1fd4-4ced-9ec6-338fd2cc30d2,8,14,1,16,2,32,2,1,model_5fc1873c-1fd4-4ced-9ec6-338fd2cc30d2.pt,training_log_5fc1873c-1fd4-4ced-9ec6-338fd2cc30d2.txt,0.87
46652177-2185-416d-8461-5dd8c8a09f3c,8,14,1,16,2,32,2,3,model_46652177-2185-416d-8461-5dd8c8a09f3c.pt,training_log_46652177-2185-416d-8461-5dd8c8a09f3c.txt,0.85
c172f032-57ce-4a10-ad9e-5a50a8041ce2,8,14,1,16,2,32,3,1,model_c172f032-57ce-4a10-ad9e-5a50a8041ce2.pt,training_log_c172f032-57ce-4a10-ad9e-5a50a8041ce2.txt,0.86
ca79b3b1-3102-4b44-aaa5-e459893a6a1f,8,14,1,16,2,32,3,3,model_ca79b3b1-3102-4b44-aaa5-e459893a6a1f.pt,training_log_ca79b3b1-3102-4b44-aaa5-e459893a6a1f.txt,0.89
7ea71afd-7fa7-433f-b7d6-8494d0755c61,8,14,1,16,4,16,2,1,model_7ea71afd-7fa7-433f-b7d6-8494d0755c61.pt,training_log_7ea71afd-7fa7-433f-b7d6-8494d0755c61.txt,0.88
18054504-182d-4451-8fc2-1897d917f66d,8,14,1,16,4,16,2,3,model_18054504-182d-4451-8fc2-1897d917f66d.pt,training_log_18054504-182d-4451-8fc2-1897d917f66d.txt,0.89
395f3855-eb1f-42e8-b652-fe523f0ec8f4,8,14,1,16,4,16,3,1,model_395f3855-eb1f-42e8-b652-fe523f0ec8f4.pt,training_log_395f3855-eb1f-42e8-b652-fe523f0ec8f4.txt,0.85
79730369-8317-4e8a-8521-707ccb8e4067,8,14,1,16,4,16,3,3,model_79730369-8317-4e8a-8521-707ccb8e4067.pt,training_log_79730369-8317-4e8a-8521-707ccb8e4067.txt,0.84
bba06b7f-48ce-4c1c-92f3-8e888b9ea462,8,14,1,16,4,32,2,1,model_bba06b7f-48ce-4c1c-92f3-8e888b9ea462.pt,training_log_bba06b7f-48ce-4c1c-92f3-8e888b9ea462.txt,0.75
6abb74a6-276f-48e9-a3d0-e9791671a122,8,14,1,16,4,32,2,3,model_6abb74a6-276f-48e9-a3d0-e9791671a122.pt,training_log_6abb74a6-276f-48e9-a3d0-e9791671a122.txt,0.84
31257d2d-00db-4139-b2de-11e0fa775515,8,14,1,16,4,32,3,1,model_31257d2d-00db-4139-b2de-11e0fa775515.pt,training_log_31257d2d-00db-4139-b2de-11e0fa775515.txt,0.86
7a6717d8-8f86-45ce-abdf-9a24d9bace73,8,14,1,16,4,32,3,3,model_7a6717d8-8f86-45ce-abdf-9a24d9bace73.pt,training_log_7a6717d8-8f86-45ce-abdf-9a24d9bace73.txt,0.85
99c86203-9a83-4a0e-b8d8-c95370f7192a,8,14,1,32,2,32,2,1,model_99c86203-9a83-4a0e-b8d8-c95370f7192a.pt,training_log_99c86203-9a83-4a0e-b8d8-c95370f7192a.txt,0.82
f87f0231-e0d4-4070-98fb-2e013a23c996,8,14,1,32,2,32,2,3,model_f87f0231-e0d4-4070-98fb-2e013a23c996.pt,training_log_f87f0231-e0d4-4070-98fb-2e013a23c996.txt,0.88
3006e48f-5bf4-44ca-ba8f-1b0b0c336718,8,14,1,32,2,32,3,1,model_3006e48f-5bf4-44ca-ba8f-1b0b0c336718.pt,training_log_3006e48f-5bf4-44ca-ba8f-1b0b0c336718.txt,0.82
40d3aa27-9d31-4883-84e6-15fea285eae7,8,14,1,32,2,32,3,3,model_40d3aa27-9d31-4883-84e6-15fea285eae7.pt,training_log_40d3aa27-9d31-4883-84e6-15fea285eae7.txt,0.84
6392b8c6-2245-4213-b57f-8177c4e1a404,8,14,1,32,4,32,2,1,model_6392b8c6-2245-4213-b57f-8177c4e1a404.pt,training_log_6392b8c6-2245-4213-b57f-8177c4e1a404.txt,0.83
3014d9c6-ee0d-407a-94fd-0ddfe8a475c4,8,14,1,32,4,32,2,3,model_3014d9c6-ee0d-407a-94fd-0ddfe8a475c4.pt,training_log_3014d9c6-ee0d-407a-94fd-0ddfe8a475c4.txt,0.84
bc5d075a-37bc-4742-bd5e-788fb9f185fa,8,14,1,32,4,32,3,1,model_bc5d075a-37bc-4742-bd5e-788fb9f185fa.pt,training_log_bc5d075a-37bc-4742-bd5e-788fb9f185fa.txt,0.83
f8577253-179f-4d0c-a8e4-8e8ab8200c10,8,14,1,32,4,32,3,3,model_f8577253-179f-4d0c-a8e4-8e8ab8200c10.pt,training_log_f8577253-179f-4d0c-a8e4-8e8ab8200c10.txt,0.82
a84c41f7-a8cc-4448-a851-e9562319471a,8,14,2,16,2,16,2,1,model_a84c41f7-a8cc-4448-a851-e9562319471a.pt,training_log_a84c41f7-a8cc-4448-a851-e9562319471a.txt,0.83
e2aef637-8c10-4b13-9015-cd87a68a8266,8,14,2,16,2,16,2,3,model_e2aef637-8c10-4b13-9015-cd87a68a8266.pt,training_log_e2aef637-8c10-4b13-9015-cd87a68a8266.txt,0.89
a2fdbc7e-2d04-4586-9928-4c82fc8efcd2,8,14,2,16,2,16,3,1,model_a2fdbc7e-2d04-4586-9928-4c82fc8efcd2.pt,training_log_a2fdbc7e-2d04-4586-9928-4c82fc8efcd2.txt,0.85
74d34558-aa53-4604-8a38-680ed99e0bb3,8,14,2,16,2,16,3,3,model_74d34558-aa53-4604-8a38-680ed99e0bb3.pt,training_log_74d34558-aa53-4604-8a38-680ed99e0bb3.txt,0.88
5433fc82-be70-42b7-8ec7-b87a8300be3e,8,14,2,16,2,32,2,1,model_5433fc82-be70-42b7-8ec7-b87a8300be3e.pt,training_log_5433fc82-be70-42b7-8ec7-b87a8300be3e.txt,0.88
75df27ee-579f-4f5f-a6d6-ca355f22db72,8,14,2,16,2,32,2,3,model_75df27ee-579f-4f5f-a6d6-ca355f22db72.pt,training_log_75df27ee-579f-4f5f-a6d6-ca355f22db72.txt,0.86
19e76a41-c11b-4dce-86c0-099f9bd98839,8,14,2,16,2,32,3,1,model_19e76a41-c11b-4dce-86c0-099f9bd98839.pt,training_log_19e76a41-c11b-4dce-86c0-099f9bd98839.txt,0.8
bd553426-4106-4359-b3bf-ad02ccb13b55,8,14,2,16,2,32,3,3,model_bd553426-4106-4359-b3bf-ad02ccb13b55.pt,training_log_bd553426-4106-4359-b3bf-ad02ccb13b55.txt,0.84
fe2b3ecf-3381-4935-ac7e-13096afca07e,8,14,2,16,4,16,2,1,model_fe2b3ecf-3381-4935-ac7e-13096afca07e.pt,training_log_fe2b3ecf-3381-4935-ac7e-13096afca07e.txt,0.81
0e31bfe9-c712-440d-8849-153d3effd708,8,14,2,16,4,16,2,3,model_0e31bfe9-c712-440d-8849-153d3effd708.pt,training_log_0e31bfe9-c712-440d-8849-153d3effd708.txt,0.81
bc4c3b1e-a515-4e13-b934-d36988f4a8c8,8,14,2,16,4,16,3,1,model_bc4c3b1e-a515-4e13-b934-d36988f4a8c8.pt,training_log_bc4c3b1e-a515-4e13-b934-d36988f4a8c8.txt,0.85
c5af3188-c0e9-486f-8c31-77c9bfe7a89b,8,14,2,16,4,16,3,3,model_c5af3188-c0e9-486f-8c31-77c9bfe7a89b.pt,training_log_c5af3188-c0e9-486f-8c31-77c9bfe7a89b.txt,0.69
6d57ae79-61e1-4aa0-ad09-9c563e4157d3,8,14,2,16,4,32,2,1,model_6d57ae79-61e1-4aa0-ad09-9c563e4157d3.pt,training_log_6d57ae79-61e1-4aa0-ad09-9c563e4157d3.txt,0.84
1fda152a-acce-4fef-ac1f-0368723640a4,8,14,2,16,4,32,2,3,model_1fda152a-acce-4fef-ac1f-0368723640a4.pt,training_log_1fda152a-acce-4fef-ac1f-0368723640a4.txt,0.87
9c24a620-ae8a-45e0-838e-29b4025c695d,8,14,2,16,4,32,3,1,model_9c24a620-ae8a-45e0-838e-29b4025c695d.pt,training_log_9c24a620-ae8a-45e0-838e-29b4025c695d.txt,0.89
d0639953-ad4e-44db-a4ea-356a34fff270,8,14,2,16,4,32,3,3,model_d0639953-ad4e-44db-a4ea-356a34fff270.pt,training_log_d0639953-ad4e-44db-a4ea-356a34fff270.txt,0.9
40323aa7-6635-4fde-8e39-3b1f1af268ac,8,14,2,32,2,32,2,1,model_40323aa7-6635-4fde-8e39-3b1f1af268ac.pt,training_log_40323aa7-6635-4fde-8e39-3b1f1af268ac.txt,0.84
a3f8f57c-1eca-4171-80ec-a418c2e381c9,8,14,2,32,2,32,2,3,model_a3f8f57c-1eca-4171-80ec-a418c2e381c9.pt,training_log_a3f8f57c-1eca-4171-80ec-a418c2e381c9.txt,0.88
e64d05cf-d3b6-45d1-b329-7f6b265eec9c,8,14,2,32,2,32,3,1,model_e64d05cf-d3b6-45d1-b329-7f6b265eec9c.pt,training_log_e64d05cf-d3b6-45d1-b329-7f6b265eec9c.txt,0.85
0684bea1-3c0d-44c3-82df-c76045b78a65,8,14,2,32,2,32,3,3,model_0684bea1-3c0d-44c3-82df-c76045b78a65.pt,training_log_0684bea1-3c0d-44c3-82df-c76045b78a65.txt,0.85
fdb92637-8af9-44d2-bfab-a30e90cb390a,8,14,2,32,4,32,2,1,model_fdb92637-8af9-44d2-bfab-a30e90cb390a.pt,training_log_fdb92637-8af9-44d2-bfab-a30e90cb390a.txt,0.87
9bc30b41-3b6e-4425-87e7-e1acad6c0245,8,14,2,32,4,32,2,3,model_9bc30b41-3b6e-4425-87e7-e1acad6c0245.pt,training_log_9bc30b41-3b6e-4425-87e7-e1acad6c0245.txt,0.91
fe4088d5-a8e9-4934-a1fe-f57b849f2804,8,14,2,32,4,32,3,1,model_fe4088d5-a8e9-4934-a1fe-f57b849f2804.pt,training_log_fe4088d5-a8e9-4934-a1fe-f57b849f2804.txt,0.86
76e54c35-61b4-4227-82c9-451377ee7e6f,8,14,2,32,4,32,3,3,model_76e54c35-61b4-4227-82c9-451377ee7e6f.pt,training_log_76e54c35-61b4-4227-82c9-451377ee7e6f.txt,0.85
